product_name,selling_price_inr,mrp_inr,discount_as_listed,discount_calculated,star_rating,specs,category,platform,source_url,scraped_at,num_reviews
"POCO X8 Pro (Black, 256 GB)",32999,43999.0,25.0,25.0,4.4,8 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 8MP | 20MP Front Camera6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology BatteryDimensity 8500-Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"Samsung M06 5G (Sage Green, 128 GB)",12349,13999.0,11.0,11.79,4.1,4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"POCO C71  - Locked with Airtel Prepaid (Power Black, 64 GB)",8999,,,,3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"vivo T4R 5G (Twilight Blue, 256 GB)",24999,,,,4.5,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera5700 mAh BatteryDimensity 7400 5G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"Samsung M06 5G (Sage Green, 128 GB)",13748,15497.0,11.0,11.29,4.1,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"REDMI 15 5G (Midnight Black, 256 GB)",21999,22499.0,2.0,2.22,4.3,8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"realme P4x 5G (Matte Silver, 128 GB)",17499,18999.0,7.0,7.9,4.4,8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera7000 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 128 GB)",26999,42999.0,37.0,37.21,4.4,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"POCO C85 5G (Mystic Purple, 128 GB)",12999,14499.0,10.0,10.35,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.53 cm (6.9 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Lithium-Ion Polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"POCO C75 5G (Aqua Bliss, 64 GB)",10999,,,,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh Battery4s Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"Ai+ Nova 5G (Pink, 128 GB)",12999,,,,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"vivo T4x 5G (Pronto Purple, 128 GB)",16999,17999.0,5.0,5.56,4.5,6 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP + 2MP | 8MP Front Camera6500 mAh BatteryDimensity 7300 5G Processor1 Year Warranty for Device and 6 Months Warranty for Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"MOTOROLA G96 5G (Pantone Greener Pastures, 128 GB)",18999,20999.0,9.0,9.52,4.4,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"vivo T4 Pro 5G (Blaze Gold, 256 GB)",29999,34999.0,14.0,14.29,4.5,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 2MP + 50MP | 32MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"MOTOROLA g35 5G (Midnight Black, 128 GB)",13999,15499.0,9.0,9.68,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh BatteryT760 Processor12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology1 Year on Handset and 6 Months on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"realme P4 5G (Steel Grey, 256 GB)",23999,,,,4.4,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"realme P4 5G (Engine Blue, 128 GB)",20999,,,,4.4,6 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"realme P4 5G (Steel Grey, 128 GB)",21999,,,,4.4,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"realme C71 (Sea Blue, 128 GB)",9699,10999.0,11.0,11.82,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=4,2026-04-21 15:31:50,
"POCO C71 (Power Black, 128 GB)",9999,,,,4.1,"6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"MOTOROLA G96 5G (Pantone Greener Pastures, 256 GB)",19999,22999.0,13.0,13.04,4.4,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 64 GB)",12999,,,,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"POCO M7 5G - Locked with Airtel Prepaid (Ocean Blue, 128 GB)",12999,,,,3.7,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)",29999,45999.0,34.0,34.78,4.4,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"Ai+ Pulse 2 (Purple, 128 GB)",9499,11999.0,20.0,20.84,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT7250 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"vivo T4 5G (Phantom Grey, 128 GB)",24999,25999.0,3.0,3.85,4.5,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"OnePlus Nord 6 (Quick Silver, 256 GB)",39500,52999.0,25.0,25.47,4.7,"8 GB RAM | 256 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera9000 mAh Battery4 octa-core processor Processorone-year limited warranty starting from the date of delivery, covering manufacturing defects in materials and workmanship",mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"vivo T4x 5G (Pronto Purple, 128 GB)",18999,19499.0,2.0,2.56,4.4,8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP + 2MP | 8MP Front Camera6500 mAh BatteryDimensity 7300 5G Processor1 Year Warranty for Device and 6 Months Warranty for Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"realme C71 (Sea Blue, 64 GB)",12849,13999.0,8.0,8.21,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"Ai+ Pulse 1 (Green, 64 GB)",7999,,,,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"MOTOROLA G96 5G (Pantone Dresden Blue, 256 GB)",19999,22999.0,13.0,13.04,4.4,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"MOTOROLA g05 (Plum Red, 64 GB)",7299,9999.0,27.0,27.0,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5100 mAh BatteryHelio G81 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"realme P4 5G (Forge Red, 128 GB)",20999,,,,4.4,6 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"Tecno Spark Go 1 (Magic Skin Green, 64 GB)",6899,8599.0,19.0,19.77,4.3,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T61 Processor1 Year Manufacturer Warranty for Phone,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"POCO F7 5G (Frost White, 256 GB)",35999,,,,4.4,"12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera | 20MP Front Camera7550 mAh Li-Polymer + Silicon Carbon Battery8s Gen 4 ProcessorRear Camera -50MP Main Camera -8MP Ultra-wide Camera with night mode and ultra-wide video recordingFront camera -20MP with Portrait Mode | | Front Video Recording | Night ModeDisplay -6.83 inch 1.5K pOLED with 120 Hz refresh rateBattery 7550mAh, 90W charger, 22.5W reverse charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"POCO F7 5G (Frost White, 512 GB)",37999,,,,4.4,"12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera | 20MP Front Camera7550 mAh Li-Polymer + Silicon Carbon Battery8s Gen 4 ProcessorRear Camera -50MP Main Camera -8MP Ultra-wide Camera with night mode and ultra-wide video recordingFront camera -20MP with Portrait Mode | | Front Video Recording | Night ModeDisplay -6.83 inch 1.5K pOLED with 120 Hz refresh rateBattery 7550mAh, 90W charger, 22.5W reverse charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",26999,27999.0,3.0,3.57,4.4,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",13999,,,,4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
"POCO C85 5G (Spring Green, 128 GB)",12999,14499.0,10.0,10.35,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.53 cm (6.9 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Lithium-Ion Polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,mobiles,Flipkart,https://www.flipkart.com/search?q=smartphones&page=5,2026-04-21 15:32:01,
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,17990,21990.0,18.0,18.19,3.9,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) DisplayMyASUS1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
DELL Inspiron 15 Microsoft Office Home 2024 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 1...,69990,73911.0,5.0,5.31,4.2,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Lenovo Yoga Slim 7 Ultra 9 185H WUXGA OLED with 1Yr ADP Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Wind...,114990,158090.0,27.0,27.26,4.7,Intel Core Ultra 9 Processor32 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Courier/ Carry-in Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
ASUS ExpertBook P1 (i5 14th Gen) with 1 Yr ADP Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) ...,55990,89990.0,37.0,37.78,4.3,Intel Core 5 Processor16 GB DDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Limited Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,83615,107999.0,22.0,22.58,4.2,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
ASUS Chromebook CX15 Intel Celeron Dual Core N50 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1505CTA-S702...,22990,26990.0,14.0,14.82,4.5,Intel Celeron Dual Core Processor4 GB LPDDR5 RAMChrome Operating System39.62 cm (15.6 inch) DisplayMyASUS1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,21990,30790.0,28.0,28.58,3.9,MediaTek Kompanio 520 Processor8 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Carry-in Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP 15 with Backlit Keyboard & Office 2024 AMD Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 H...,57813,71990.0,19.0,19.69,4.1,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,39990,44990.0,11.0,11.11,4.1,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ...,40990,50990.0,19.0,19.61,4.3,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,62990,104990.0,40.0,40.0,4.4,Intel Core Ultra 5 Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home & Student 20241 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
DELL 15 Microsoft Office Home 2024 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro ...,62790,74829.0,16.0,16.09,4.3,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1...,59990,78778.0,23.0,23.85,4.5,Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Service,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windo...,40990,50990.0,19.0,19.61,4.3,Intel Core i3 Processor (13th Gen)8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Ultimus Pro Intel Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3CNC43BN-MB Thin a...,15905,27990.0,43.0,43.18,3.7,Intel Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Home Operating System35.81 cm (14.1 Inch) DisplayPre loaded windows APP1 Year Manufacturing Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Ultimus APEX Pro Intel Pentium Quad Core N4200 - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home)...,16499,24999.0,34.0,34.0,3.5,Intel Pentium Quad Core Processor4 GB DDR3 RAM64 bit Windows 11 Home Operating System128 GB SSD35.81 cm (14.1 Inch) DisplayPre loaded windows APP1 Year Manufacturing Warranty (Battery And Charger Only 6 Month Warranty),laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
ASUS Chromebook CX14 Intel Celeron Dual Core N50 - (4 GB/512 GB SSD/128 GB EMMC Storage/Chrome OS) CX1...,24990,,,,4.4,Intel Celeron Dual Core Processor4 GB LPDDR5 RAMChrome Operating System512 GB SSD35.56 cm (14 inch) DisplayMyASUS1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,108282,120999.0,10.0,10.51,4.5,AMD Ryzen 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,71990,77507.0,7.0,7.12,4.3,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
DELL G15 Microsoft Office Home 2024 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6...,79590,102225.0,22.0,22.14,4.2,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP AMD Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0761AU Laptop,57990,65387.0,11.0,11.31,,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Service,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Samsung Galaxy Book5 AI Metal Intel Core Ultra 7 255U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,79990,109990.0,27.0,27.28,4.5,Intel Core Ultra 7 Processor16 GB LPDDR5X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home and Student 20241 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 8840H Office 2024 and Backlit Keyboard AMD Ryzen 7 Octa Co...,82990,94890.0,12.0,12.54,4.4,AMD Ryzen 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD38.86 cm (15.3 Inch) DisplayOffice Home 20241 Year Onsite Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=1,2026-04-21 15:32:12,
HP MS Office 2024 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) fd0466TU Thin and L...,53990,60539.0,10.0,10.82,4.2,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office H&S Edition 20241 Year Carry-in Warranty,laptops,Flipkart,https://www.flipkart.com/search?q=laptops&page=2,2026-04-21 15:32:23,
